Major,Year,Term,Course Name,track_year,unique_id
Electrical Engineering,Fourth Year,Second Semester,ECE 499,2025,e89604e8-1af4-4051-abff-27f06f90f246
Electrical Engineering,Fourth Year,First Semester,MUS 158,2025,e89604e8-1af4-4051-abff-27f06f90f246
Electrical Engineering,Fourth Year,Second Semester,BADM 453,2025,e89604e8-1af4-4051-abff-27f06f90f246
Electrical Engineering,Fourth Year,First Semester,LLS 280,2025,e89604e8-1af4-4051-abff-27f06f90f246
Electrical Engineering,First Year,First Semester,ECE 110,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,First Year,Second Semester,ECE 120,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,First Year,First Semester,MATH 221,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,First Year,Second Semester,MATH 231,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,First Year,First Semester,CHEM 102,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,First Year,Second Semester,PHYS 211,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,First Year,First Semester,CHEM 103,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,First Year,Second Semester,MUS 506,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,First Year,First Semester,ENG 100,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,First Year,Second Semester,HUM,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,First Year,First Semester,SOC,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,Second Year,First Semester,ECE 220,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,Second Year,Second Semester,ECE 210,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,Second Year,First Semester,MATH 241,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,Second Year,Second Semester,MATH 285,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,Second Year,First Semester,PHYS 212,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,Second Year,Second Semester,PHYS 213,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,Second Year,First Semester,MATH 257,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,Second Year,Second Semester,PHYS 214,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,Second Year,First Semester,HIST 255,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,Second Year,Second Semester,HIST 281,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,Third Year,First Semester,ECE 329,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,Third Year,Second Semester,ECE 313,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,Third Year,First Semester,ECE 385,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,Third Year,Second Semester,ECE 340,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,Third Year,First Semester,ECE 414,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,Third Year,Second Semester,ECE 343,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,Third Year,First Semester,ECE 494,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,Third Year,Second Semester,ECE 470,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,Third Year,First Semester,PLPA 200,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,Third Year,Second Semester,KOR 204,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,Fourth Year,First Semester,ECE 395,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,Fourth Year,Second Semester,ECE 445,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,Fourth Year,First Semester,ECE 598,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,Fourth Year,Second Semester,ECE 333,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,Fourth Year,First Semester,ECE 486,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,Fourth Year,Second Semester,ECE 314,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,Fourth Year,First Semester,FSHN 573,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,Fourth Year,Second Semester,ECON 102,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,Fourth Year,First Semester,BADM 340,2026,66e80917-39e4-4c83-b88d-04fdc90608bf
Electrical Engineering,First Year,First Semester,ECE 110,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,First Year,Second Semester,ECE 120,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,First Year,First Semester,MATH 221,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,First Year,Second Semester,MATH 231,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,First Year,First Semester,CHEM 102,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,First Year,Second Semester,PHYS 211,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,First Year,First Semester,CHEM 103,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,First Year,Second Semester,CS 233,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,First Year,First Semester,ENG 100,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,First Year,Second Semester,HUM,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,First Year,First Semester,SOC,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,Second Year,First Semester,ECE 220,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,Second Year,Second Semester,ECE 210,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,Second Year,First Semester,MATH 241,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,Second Year,Second Semester,MATH 285,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,Second Year,First Semester,PHYS 212,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,Second Year,Second Semester,PHYS 213,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,Second Year,First Semester,MATH 257,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,Second Year,Second Semester,PHYS 214,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,Second Year,First Semester,HIST 202,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,Second Year,Second Semester,ANTH 262,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,Third Year,First Semester,ECE 329,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,Third Year,Second Semester,ECE 313,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,Third Year,First Semester,ECE 385,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,Third Year,Second Semester,ECE 340,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,Third Year,First Semester,ECE 206,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,Third Year,Second Semester,ECE 439,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,Third Year,First Semester,ECE 420,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,Third Year,Second Semester,ECE 520,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,Third Year,First Semester,EPSY 202,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,Third Year,Second Semester,MATH 124,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,Fourth Year,First Semester,ECE 333,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,Fourth Year,Second Semester,ECE 445,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,Fourth Year,First Semester,ECE 343,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,Fourth Year,Second Semester,ECE 447,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,Fourth Year,First Semester,ECE 448,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,Fourth Year,Second Semester,ECE 478,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,Fourth Year,First Semester,CS 439,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,Fourth Year,Second Semester,CMN 101,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,Fourth Year,First Semester,AFRO 132,2017,1fc4822a-31f9-44f6-ad8e-0194b42bf28b
Electrical Engineering,First Year,First Semester,ECE 110,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,First Year,Second Semester,ECE 120,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,First Year,First Semester,MATH 221,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,First Year,Second Semester,MATH 231,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,First Year,First Semester,CHEM 102,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,First Year,Second Semester,PHYS 211,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,First Year,First Semester,CHEM 103,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,First Year,Second Semester,CLCV 223,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,First Year,First Semester,ENG 100,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,First Year,Second Semester,HUM,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,First Year,First Semester,SOC,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,Second Year,First Semester,ECE 220,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,Second Year,Second Semester,ECE 210,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,Second Year,First Semester,MATH 241,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,Second Year,Second Semester,MATH 285,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,Second Year,First Semester,PHYS 212,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,Second Year,Second Semester,PHYS 213,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,Second Year,First Semester,MATH 257,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,Second Year,Second Semester,PHYS 214,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,Second Year,First Semester,HIST 228,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,Second Year,Second Semester,CWL 241,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,Third Year,First Semester,ECE 329,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,Third Year,Second Semester,ECE 313,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,Third Year,First Semester,ECE 385,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,Third Year,Second Semester,ECE 340,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,Third Year,First Semester,ECE 437,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,Third Year,Second Semester,ECE 304,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,Third Year,First Semester,ECE 420,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,Third Year,Second Semester,ECE 330,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,Third Year,First Semester,ENGL 101,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,Third Year,Second Semester,SOC 202,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,Fourth Year,First Semester,ECE 374,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,Fourth Year,Second Semester,ECE 445,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,Fourth Year,First Semester,ECE 422,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,Fourth Year,Second Semester,ECE 343,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,Fourth Year,First Semester,ECE 590,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,Fourth Year,Second Semester,ECE 498,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,Fourth Year,First Semester,EPSY 202,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,Fourth Year,Second Semester,CHLH 573,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,Fourth Year,First Semester,EPOL 310,2018,b7e093f9-529b-4a9a-a566-8c42536eb6ac
Electrical Engineering,First Year,First Semester,ECE 110,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,First Year,Second Semester,ECE 120,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,First Year,First Semester,MATH 221,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,First Year,Second Semester,MATH 231,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,First Year,First Semester,CHEM 102,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,First Year,Second Semester,PHYS 211,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,First Year,First Semester,CHEM 103,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,First Year,Second Semester,PLPA 509,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,First Year,First Semester,ENG 100,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,First Year,Second Semester,HUM,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,First Year,First Semester,SOC,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,Second Year,First Semester,ECE 220,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,Second Year,Second Semester,ECE 210,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,Second Year,First Semester,MATH 241,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,Second Year,Second Semester,MATH 285,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,Second Year,First Semester,PHYS 212,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,Second Year,Second Semester,PHYS 213,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,Second Year,First Semester,MATH 257,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,Second Year,Second Semester,PHYS 214,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,Second Year,First Semester,EPOL 402,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,Second Year,Second Semester,CWL 254,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,Third Year,First Semester,ECE 329,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,Third Year,Second Semester,ECE 313,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,Third Year,First Semester,ECE 385,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,Third Year,Second Semester,ECE 340,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,Third Year,First Semester,ECE 428,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,Third Year,Second Semester,ECE 350,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,Third Year,First Semester,ECE 342,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,Third Year,Second Semester,ECE 408,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,Third Year,First Semester,REL 224,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,Third Year,Second Semester,EPSY 398,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,Fourth Year,First Semester,ECE 391,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,Fourth Year,Second Semester,ECE 445,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,Fourth Year,First Semester,ECE 498,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,Fourth Year,Second Semester,ECE 489,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,Fourth Year,First Semester,ECE 590,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,Fourth Year,Second Semester,ECE 374,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,Fourth Year,First Semester,SAME 260,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,Fourth Year,Second Semester,MATH 112,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,Fourth Year,First Semester,CWL 260,2019,0d8b5028-e161-4698-a333-c3e8f2b7ffb5
Electrical Engineering,First Year,First Semester,ECE 110,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,First Year,Second Semester,ECE 120,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,First Year,First Semester,MATH 221,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,First Year,Second Semester,MATH 231,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,First Year,First Semester,CHEM 102,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,First Year,Second Semester,PHYS 211,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,First Year,First Semester,CHEM 103,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,First Year,Second Semester,ASTR 390,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,First Year,First Semester,ENG 100,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,First Year,Second Semester,HUM,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,First Year,First Semester,SOC,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,Second Year,First Semester,ECE 220,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,Second Year,Second Semester,ECE 210,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,Second Year,First Semester,MATH 241,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,Second Year,Second Semester,MATH 285,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,Second Year,First Semester,PHYS 212,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,Second Year,Second Semester,PHYS 213,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,Second Year,First Semester,MATH 257,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,Second Year,Second Semester,PHYS 214,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,Second Year,First Semester,RST 370,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,Second Year,Second Semester,AIS 278,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,Third Year,First Semester,ECE 329,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,Third Year,Second Semester,ECE 313,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,Third Year,First Semester,ECE 385,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,Third Year,Second Semester,ECE 340,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,Third Year,First Semester,ECE 453,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,Third Year,Second Semester,ECE 496,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,Third Year,First Semester,ECE 535,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,Third Year,Second Semester,ECE 444,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,Third Year,First Semester,EALC 120,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,Third Year,Second Semester,AFRO 259,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,Fourth Year,First Semester,ECE 298,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,Fourth Year,Second Semester,ECE 445,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,Fourth Year,First Semester,ECE 365,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,Fourth Year,Second Semester,ECE 498,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,Fourth Year,First Semester,ECE 211,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,Fourth Year,Second Semester,ECE 342,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,Fourth Year,First Semester,MACS 104,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,Fourth Year,Second Semester,ESL 111,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,Fourth Year,First Semester,HIST 274,2020,9c13b9d3-52c1-4010-981a-942e94fb3f6c
Electrical Engineering,First Year,First Semester,ECE 110,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,First Year,Second Semester,ECE 120,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,First Year,First Semester,MATH 221,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,First Year,Second Semester,MATH 231,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,First Year,First Semester,CHEM 102,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,First Year,Second Semester,PHYS 211,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,First Year,First Semester,CHEM 103,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,First Year,Second Semester,TAM 212,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,First Year,First Semester,ENG 100,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,First Year,Second Semester,HUM,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,First Year,First Semester,SOC,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,Second Year,First Semester,ECE 220,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,Second Year,Second Semester,ECE 210,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,Second Year,First Semester,MATH 241,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,Second Year,Second Semester,MATH 285,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,Second Year,First Semester,PHYS 212,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,Second Year,Second Semester,PHYS 213,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,Second Year,First Semester,MATH 257,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,Second Year,Second Semester,PHYS 214,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,Second Year,First Semester,HIST 211,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,Second Year,Second Semester,GGIS 254,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,Third Year,First Semester,ECE 329,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,Third Year,Second Semester,ECE 313,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,Third Year,First Semester,ECE 385,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,Third Year,Second Semester,ECE 340,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,Third Year,First Semester,ECE 316,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,Third Year,Second Semester,ECE 470,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,Third Year,First Semester,ECE 444,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,Third Year,Second Semester,ECE 365,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,Third Year,First Semester,IB 271,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,Third Year,Second Semester,AE 460,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,Fourth Year,First Semester,ECE 486,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,Fourth Year,Second Semester,ECE 445,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,Fourth Year,First Semester,ECE 498,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,Fourth Year,Second Semester,ECE 596,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,Fourth Year,First Semester,ECE 598,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,Fourth Year,Second Semester,ECE 395,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,Fourth Year,First Semester,ECE 297,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,Fourth Year,Second Semester,MATH 562,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,Fourth Year,First Semester,SOC 170,2021,e095f9ea-3920-4adc-af77-b86718131993
Electrical Engineering,First Year,First Semester,ECE 110,2022,65831519-4041-48ce-b116-1ec8251add31
Electrical Engineering,First Year,Second Semester,ECE 120,2022,65831519-4041-48ce-b116-1ec8251add31
Electrical Engineering,First Year,First Semester,MATH 221,2022,65831519-4041-48ce-b116-1ec8251add31
Electrical Engineering,First Year,Second Semester,MATH 231,2022,65831519-4041-48ce-b116-1ec8251add31
Electrical Engineering,First Year,First Semester,CHEM 102,2022,65831519-4041-48ce-b116-1ec8251add31
Electrical Engineering,First Year,Second Semester,PHYS 211,2022,65831519-4041-48ce-b116-1ec8251add31
